Date:	Status:	Description:
12/25/2020 11:34:54 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:34:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:34:54 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:34:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:34:55 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:SaNlrhp2SPY2+QO6OkSFDTwmJxo=
12/25/2020 11:35:10 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:35:10 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:35:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:35:10 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:35:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:35:11 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:n68wEG6fDR43w//32eo2Okb5lUo=
12/25/2020 11:35:26 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:35:26 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:35:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/25/2020 11:35:26 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:35:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:35:27 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:fodvNltlqnSzeQJXYb8qSjpEOO4=
12/25/2020 11:35:42 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:35:42 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:35:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:35:42 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:35:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:35:43 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:bL/Gfd9EExplRoxiC5cmN/jrUIs=
12/25/2020 11:35:58 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:35:58 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:35:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:35:58 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:35:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:35:59 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:A10sprfEs9yk7GkgkBI5c2wvQ0E=
12/25/2020 11:36:14 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:36:14 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:36:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:36:14 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:36:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:36:15 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:KuU4Qo9QJJdIRaQ4MA+1pnmDz2s=
12/25/2020 11:36:30 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:36:30 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:36:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:36:30 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:36:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:36:31 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:6uQlaeH4/IjEO/O3OsfdmpwgaNY=
12/25/2020 11:36:46 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:36:46 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:36:46 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:36:46 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:36:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:36:47 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:FNicrRsMUgRJuq+1k/Za93p4o4U=
12/25/2020 11:37:02 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:37:02 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:37:02 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/25/2020 11:37:02 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:37:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:37:03 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:eEK0JEEfFmgJJW2DV3YOoLbM9gg=
12/25/2020 11:37:18 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:37:18 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:37:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:37:18 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:37:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:37:19 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:D3N1IW6Aua3W0YUJvV+kenxyqCk=
12/25/2020 11:37:35 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:37:35 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:37:35 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15640 ms)"}
12/25/2020 11:37:35 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:37:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:37:35 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:3B8sBbYcmUratcYYFbaP0xtOhj0=
12/25/2020 11:37:51 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:37:51 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:37:51 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:37:51 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:37:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:37:51 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:vvs6Z5rzyts0hTPIOL+rdm24zWM=
12/25/2020 11:38:07 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:38:07 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:38:07 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15610 ms)"}
12/25/2020 11:38:07 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:38:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:38:07 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:RwRP+R1NaTC2OkUmf0gJRY3CmZk=
12/25/2020 11:38:23 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:38:23 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:38:23 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:38:23 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:38:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:38:23 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:KEtBU9qaL65+8wSFP+xaZ/n1wuU=
12/25/2020 11:38:39 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:38:39 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:38:39 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:38:39 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:38:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:38:39 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:7gURVSaQDvursLPpl4PDdgVsMtM=
12/25/2020 11:38:55 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:38:55 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:38:55 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15640 ms)"}
12/25/2020 11:38:55 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:38:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:38:55 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:2bA49fre5Qwqqm7n8w9O/ee4oQY=
12/25/2020 11:39:10 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:39:10 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:39:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 11:39:10 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:39:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:39:11 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:dPGXal8EZhTWOj3J3ZSM/0fDjN4=
12/25/2020 11:39:26 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:39:26 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:39:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 11:39:26 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:39:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:39:27 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:wTAdSgbyME5hDJPS4KNS8PMxFPg=
12/25/2020 11:39:42 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:39:42 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:39:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 11:39:42 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:39:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:39:43 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:o1KwGiewYV5SaoS+okYpUyZt2ec=
12/25/2020 11:39:58 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:39:58 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:39:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 11:39:58 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:39:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:39:59 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:HYZLb1dUTOqVhuQd7a6t+aJ+KIw=
12/25/2020 11:40:14 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:40:14 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:40:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 11:40:14 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:40:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:40:15 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:uprnTDY6H9yjECANwso/CzzaMIA=
12/25/2020 11:40:30 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:40:30 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:40:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/25/2020 11:40:30 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:40:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:40:31 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:4k2vocvqPkQApZo1yy6B3fGjWto=
12/25/2020 11:40:46 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:40:46 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:40:46 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:40:46 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:40:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:40:47 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:YN/G98kmnMb56D/eU5/JrApCZww=
12/25/2020 11:41:02 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:41:02 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:41:02 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/25/2020 11:41:02 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:41:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:41:03 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:fea7bXLKAprgaC2q8E6TnvvAw84=
12/25/2020 11:41:18 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:41:18 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:41:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:41:18 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:41:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:41:19 AM	Warning	AWS 42f8e9c5e3f74111adf0ff7f563660d7:0mXzREhPgsglvLBu2Mn8elf3JYs=
12/25/2020 11:41:26 AM	Warning	DELETE SESSION
12/25/2020 11:41:26 AM	Error	Status Code : NotFound
12/25/2020 11:41:26 AM	Error	Status Description : Not Found
12/25/2020 11:41:26 AM	Error	Response: <!doctype html><html lang="en"><head><title>HTTP Status 404 – Not Found</title><style type="text/css">H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}</style></head><body><h1>HTTP Status 404 – Not Found</h1><hr class="line" /><p><b>Type</b> Status Report</p><p><b>Description</b> The origin server did not find a current representation for the target resource or is not willing to disclose that one exists.</p><hr class="line" /><h3>Apache Tomcat/7.0.96</h3></body></html>
12/25/2020 11:41:26 AM	Warning	Session request
12/25/2020 11:41:26 AM	Success	Response: {"accessKey":"8b771febdc934639bb738db8f141edcf","id":"0689e3dbf0f24a45a294fc229532af7f"}
12/25/2020 11:41:34 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:41:34 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:41:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:41:34 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:41:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:41:35 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:dBCb7pDKEhlTkT6OhVWf64naCeg=
12/25/2020 11:41:50 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:41:50 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:41:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/25/2020 11:41:50 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:41:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:41:51 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:8yrl4Nb2iClG3yjzV6RBbiHDwoI=
12/25/2020 11:42:06 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:42:06 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:42:06 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/25/2020 11:42:06 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:42:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:42:07 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:rwHBzuK5Rf9oHUyV249zo6Jy3F4=
12/25/2020 11:42:22 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:42:22 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:42:22 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:42:22 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:42:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:42:23 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:pY9lOolq5MS7jRY4QAQKtEQTRJE=
12/25/2020 11:42:38 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:42:38 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:42:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/25/2020 11:42:38 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:42:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:42:39 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:YoV3WXYy5y05jAZxz6znEojdvPA=
12/25/2020 11:42:54 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:42:54 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:42:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:42:54 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:42:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:42:55 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:MjMcTtoYs5FnLH0i9u3UCuBwa1g=
12/25/2020 11:43:10 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:43:10 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:43:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:43:10 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:43:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:43:11 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:EOhRuNkze+3INC72U7Vq/0OHJu4=
12/25/2020 11:43:26 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:43:26 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:43:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/25/2020 11:43:26 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:43:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:43:27 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:h7zcIIRclbU/dSmzcjiDFEflgpA=
12/25/2020 11:43:42 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:43:42 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:43:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/25/2020 11:43:42 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:43:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:43:43 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:RcgvBHn8GOKvkTU5606KEu4luTY=
12/25/2020 11:43:59 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:43:59 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:43:59 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15641 ms)"}
12/25/2020 11:43:59 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:43:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:43:59 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:IW1tS7fJMY7YXBtrdhQYbqpxwmg=
12/25/2020 11:44:15 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:44:15 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:44:15 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:44:15 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:44:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:44:15 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:ETt/eVcp6GltYLnsXNTL7YpXG4c=
12/25/2020 11:44:31 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:44:31 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:44:31 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:44:31 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:44:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:44:31 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:1bJ6/+QT7nEJ1vVpL3RxLlHTCOY=
12/25/2020 11:44:47 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:44:47 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:44:47 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:44:47 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:44:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:44:47 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:l7jeCk/EqsePy2uEm5xYmuZJMoc=
12/25/2020 11:45:03 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:45:03 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:45:03 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:45:03 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:45:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:45:03 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:uk4in6ALKBE3Kq1ugq+vYFbqmYs=
12/25/2020 11:45:19 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:45:19 AM	Error	Status Description : Gateway Timeout
12/25/2020 11:45:19 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/25/2020 11:45:19 AM	Success	Running RFIDEncoder demo code
12/25/2020 11:45:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/25/2020 11:45:19 AM	Warning	AWS 0689e3dbf0f24a45a294fc229532af7f:NOE24VUO3gcnLBhte52eK2TezZI=
12/25/2020 11:45:35 AM	Error	Status Code : GatewayTimeout
12/25/2020 11:45:35 AM	Error	Status Description : Gateway Timeout
